char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version,scrape_started_at_utc,scrape_ended_at_utc
lunafreya,HP Attack+,17608,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,HP Attack++,17618,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Heavy Prayer,17701,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Energy Heal,17606,0,0,0,"['Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Frigid Fubuki,17612,4,1,20,"['Group', 'Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Weak Damage Up All,17636,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Diamond Dust,17619,4,4,10,"['Group', 'Magic', 'Ice']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Awakening,17624,0,0,15,"['Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Awakening Follow Up,17827,3,3,15,"['Group', 'Magic', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Coronal Spark of Life,17627,5,5,100,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Furious Spray,17631,3,3,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Enhanced Energy Heal (C),17638,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lunafreya,Enhanced Awakening (C),17640,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,BRV Attack+,17033,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,BRV Attack++,17049,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,HP Attack+,17034,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,HP Attack++,17050,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Curaga,17032,0,0,0,"['Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Ultima,20040,4,4,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Attack All,17061,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Ultimate Jecht Shot,20041,5,5,5,"['Group', 'Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Ultimate Jecht Shot+,20042,8,8,5,"['Group', 'Magic', 'Fire']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Jecht Bomber,17055,4,4,10,"['Magic', 'Fire', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Jecht Bomber+,20043,6,6,10,"['Magic', 'Fire', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Final Jecht Shot,20048,2,2,350,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Jecht Beam,20046,3,3,0,"['Group', 'Magic', 'Fire', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Mixture Power,20044,4,4,250,"['Group', 'Magic', 'Fire', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Enhanced Curaga (C),17063,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
braska,Enhanced Jecht Bomber (C),17065,4,4,0,"['Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,BRV Attack+,16727,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,BRV Attack++,16756,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,HP Attack+,16728,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,HP Attack++,16757,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Phantom Scythe,16726,3,3,20,"['Group', 'Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Dark Nebula,16738,2,0,20,"['Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Dark Nebula+,16739,3,0,20,"['Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Dark Nebula++,16740,4,0,20,"['Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Set Malice Slash,16772,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Negative Aura,16753,3,3,10,"['Group', 'Melee', 'Dark', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Negative Aura+,16754,4,4,10,"['Group', 'Melee', 'Dark', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Negative Aura++,16755,5,5,10,"['Group', 'Melee', 'Dark', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Death Maelstrom,19044,2,2,15,"['Group', 'Melee', 'Dark', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Death Maelstrom+,19045,3,3,15,"['Group', 'Melee', 'Dark', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Death Maelstrom++,19046,4,4,15,"['Group', 'Melee', 'Dark', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Additional attack from Tenacious Vortex,16767,1,1,10,"['Melee', 'Dark', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Dual Darkness Aura,19050,3,3,250,"['Group', 'Melee', 'Dark', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Enhanced Dark Nebula (C),16774,2,0,0,"['Melee', 'Dark', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sice,Enhanced Death Maelstrom (C),16776,2,2,0,"['Group', 'Melee', 'Dark', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,BRV Attack+,16522,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,BRV Attack++,16533,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,HP Attack+,16527,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,HP Attack++,16534,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Bladeglint,16518,2,0,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Threatening Ember,16526,2,1,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Set Wild Rekka Attack All,16545,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Fortune Star,16532,4,4,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Shooting Star,16537,3,3,15,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Besiege,16538,1,1,10,"['Group', 'Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Besiege+,16539,2,2,10,"['Group', 'Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Besiege++,16540,3,3,10,"['Group', 'Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Enhanced Bladeglint (C),16547,2,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cissnei,Enhanced Shooting Star (C),16549,3,3,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,BRV Attack+,16086,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,BRV Attack++,16088,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,HP Attack+,16087,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,HP Attack++,16089,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Kinda Sorta Holy,15988,3,3,20,"['Group', 'Magic', 'Holy']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Bold Maneuver,18622,3,3,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Base Boost Up,16006,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Atomic Impact,18623,4,4,5,"['Group', 'Melee', 'Dark']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Astral Annihilation,18624,8,0,7,"['Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Pretty-Close Solution,18628,3,3,250,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Enhanced Kinda Sorta Holy (C),16008,3,3,0,"['Group', 'Magic', 'Holy', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ennakros,Enhanced Astral Annihilation (C),16010,6,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,BRV Attack+,15658,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,BRV Attack++,15672,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,HP Attack+,15659,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,HP Attack++,15673,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Thunder XVI,15657,3,3,20,"['Group', 'Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Provocator's Edge,15663,2,2,20,"['Group', 'Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Protect All,15679,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Lightning Turn,15668,3,1,10,"['Magic', 'Thunder']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Detonator,15674,4,4,15,"['Group', 'Magic', 'Thunder', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Counterattack Order,15670,0,0,0,"['Heals', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Enhanced Thunder XVI (C),15681,3,3,0,"['Group', 'Magic', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
leila,Enhanced Detonator (C),15683,4,4,0,"['Group', 'Magic', 'Thunder', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,BRV Attack+,15295,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,BRV Attack++,15302,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,HP Attack+,15296,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,HP Attack++,15303,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Aura Spear,18053,3,1,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Crimson Wings,18055,3,3,20,"['Group', 'Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,HP Heal Attack All,15315,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Fanfare,18056,4,4,10,"['Group', 'Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Enfuse Spirit,18057,4,4,15,"['Group', 'Ranged', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Technical Spear,18061,3,3,250,"['Group', 'Ranged', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Enhanced Crimson Wings (C),15308,1,1,0,"['Group', 'Ranged', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
llyud,Enhanced Enfuse Spirit (C),15310,4,4,0,"['Group', 'Ranged', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,BRV Attack+,15084,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,BRV Attack++,15095,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,HP Attack+,15085,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,HP Attack++,15096,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Tenshōha,19976,4,4,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Tenketsu,19970,6,1,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Chakra,19972,6,0,20,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Set Tenketsu Boost All,15106,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Five Star Crimson Palm,19973,5,5,10,"['Group', 'Melee', 'IgnoreDEF', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Scarlet Legs of Fury,17436,5,5,15,"['Group', 'Melee', 'IgnoreDEF', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Petal Whirlwind,19980,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Dual Turning Palm Strike,19977,4,4,250,"['Group', 'Melee', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Enhanced Chakra (C),15108,1,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ursula,Enhanced Scarlet Legs of Fury (C),15110,3,3,0,"['Group', 'Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,BRV Attack+,14753,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,BRV Attack++,14759,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,HP Attack+,14754,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,HP Attack++,14760,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Vacuum Slash,16875,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Blade Boomerang,16877,2,2,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Set Crystallization Slash,16879,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Crystallized End,16878,3,3,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Punish,16880,7,1,7,"['Melee', 'IgnoreDEF', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Crimson Crystal Release,14786,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Crystal Fist,16988,3,3,0,"['Group', 'Melee', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Enhanced Blade Boomerang (C),14766,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
jegran,Enhanced Punish (C),14768,3,1,0,"['Melee', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,BRV Attack+,14245,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,BRV Attack++,14259,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,HP Attack+,14246,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,HP Attack++,14260,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Optic Spindle,16700,2,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Optic Spindle+,16701,2,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Delta Arts,16704,2,2,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Delta Arts+,16705,2,2,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Buff Longer Thrust,16707,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Transparent,16706,6,0,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Countertek,14263,0,0,0,['NoFree'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Enhanced Delta Arts (C),14265,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
shelke,Enhanced Countertek (C),14267,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,BRV Attack+,13914,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,BRV Attack++,13924,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,HP Attack+,13915,1,1,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,HP Attack++,13925,1,1,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,HP Attack (Heavenly Fist),14056,1,1,0,"['Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Ruinga Storm,18574,2,2,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Impact Strike,13913,2,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Cavalry Rush,18576,2,0,20,"['Magic', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Boost All,15984,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Seraphic Ray,18579,4,1,10,"['Group', 'Magic', 'KnockBack']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Heavenly Fist,18581,5,0,15,"['Group', 'Magic', 'KnockBack', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Impact Strike+,18582,3,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Opposing Destiny,18594,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Seraphic Charge,18595,7,0,0,"['Magic', 'IgnoreDEF', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Raging Rebellion,19543,4,4,250,"['Group', 'Magic', 'KnockBack', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Call: Cavalry Rush (C),14093,0,0,0,"['Instant', 'FollowUp', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cidraines,Enhanced Cavalry Rush (C),14094,1,0,0,"['Magic', 'Instant', 'KnockBack', 'FollowUp', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,BRV Attack+,13124,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,BRV Attack++,13138,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Balestra Lunge,20395,5,0,10,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,HP Attack+,13125,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,HP Attack++,13139,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Devastate,20396,8,8,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Speedrush Thrust,20391,8,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Mana Sphere,20393,5,5,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,HP Heal Boost All,14831,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Rasetsu Arousal,20394,9,1,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Rasetsu Arousal Release HP Heal,13321,0,0,0,"['Heals', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Divine Judgment,20397,6,6,15,"['Group', 'Melee', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Infringement,20400,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Put in Order,20405,4,4,250,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Enhanced Mana Sphere (C),13145,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
queen,Enhanced Divine Judgment (C),13147,1,1,0,"['Group', 'Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,BRV Attack+,14853,0,0,0,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,BRV Attack++,14861,0,0,0,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,HP Attack+,14854,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,HP Attack++,14862,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Reaper's Gale,19791,5,5,10,"['Group', 'Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Moonlit Dawn,17904,0,0,20,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Moonlit Dawn Follow Up,17908,2,1,20,"['Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Snowbreak,17906,0,0,20,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Snowbreak Follow Up,17910,2,2,20,"['Group', 'Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Attack Boost All,17932,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Lion's Roar,19789,5,5,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Reflorescere,19790,6,3,15,"['Group', 'Melee', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Additional attack from buff,17913,2,2,0,"['Group', 'Melee', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Koujishi Dance,19795,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Welcome Coincidence,19792,4,4,250,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Enhanced Moonlit Dawn (C),14870,2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
cor,Enhanced Reflorescere (C),14872,2,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,BRV Attack+,4860,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,BRV Attack++,12869,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,HP Attack+,4861,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,HP Attack++,12870,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Amatsu: Choun,18914,5,1,20,"['Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Amatsu: Fuga,17739,2,2,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Amatsu: Fuga: Fusion,17740,4,4,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Recast Half Attack Up,17748,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Amatsu: Kyōkasuigetsu,18888,5,5,10,"['Magic', 'Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Amatsu: Kyōkasuigetsu+,18889,5,5,10,"['Magic', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Rise From Ashes,17743,5,5,15,"['Group', 'Magic', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Eternal Rhapsodies,18892,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Kinen no Isshi,17747,3,3,250,"['Group', 'Magic', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Enhanced Amatsu: Choun (C),12875,1,1,0,"['Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
iroha,Enhanced Rise from Ashes (C),12877,2,2,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
