char_name,ability_name,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,intended_main,intended_non,intended_cap
iroha,Rise From Ashes,5,5,15,"['Group', 'Magic', 'Heals', 'NoFree']",,,
iroha,Eternal Rhapsodies,2,2,400,"['Group', 'Magic']",,,
iroha,Kinen no Isshi,3,3,250,"['Group', 'Magic', 'Heals', 'NoFree']",,,
iroha,Enhanced Amatsu: Choun (C),1,1,0,"['Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
iroha,Enhanced Rise from Ashes (C),2,2,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
kadaj,BRV Attack+,0,0,0,['Melee'],,,
kadaj,BRV Attack++,0,0,0,['Melee'],,,
kadaj,HP Attack+,1,0,0,['Melee'],,,
kadaj,HP Attack++,1,0,0,['Melee'],,,
kadaj,Volley,3,3,20,"['Group', 'Melee']",,,
kadaj,Geophagy,2,0,65,"['Melee', 'FollowUp']",,,
kadaj,Mayhem,3,1,20,['Melee'],,,
kadaj,Set Fixation Slash,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
kadaj,Divinity,4,4,10,"['Group', 'Melee']",,,
kadaj,Burial Hour,6,0,15,"['Melee', 'NoFree']",,,
kadaj,Enhanced Mayhem (C),2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
kadaj,Enhanced Burial Hour (C),3,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
mog,BRV Attack+,0,0,0,"['Ranged', 'Water']",,,
mog,BRV Attack++,0,0,0,"['Ranged', 'Water']",,,
mog,HP Attack+,1,0,0,"['Ranged', 'Water']",,,
mog,HP Attack++,1,0,0,"['Ranged', 'Water']",,,
mog,Jump,3,1,20,"['Ranged', 'Water', 'Instant', 'Free']",,,
mog,Serial Jump,4,1,20,"['Ranged', 'Water']",,,
mog,Water Harmony,3,3,20,"['Group', 'Ranged', 'Water']",,,
mog,El Niño,1,1,0,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",,,
mog,Plasma,1,1,0,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",,,
mog,Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
mog,Moogle Rush,4,4,10,"['Group', 'Ranged', 'Water']",,,
mog,Moogle March,5,5,15,"['Group', 'Ranged', 'Water', 'Heals', 'NoFree']",,,
mog,El Niño+,2,2,10,"['Group', 'Ranged', 'Water', 'Instant', 'FollowUp']",,,
mog,Plasma+,2,2,10,"['Group', 'Ranged', 'Thunder', 'Water', 'Instant', 'FollowUp']",,,
mog,Cosmic Symphony,2,2,350,"['Group', 'Ranged']",,,
mog,Don't get distracted!,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
mog,Enhanced Jump (C),1,1,0,"['Group', 'Ranged', 'Water', 'Instant', 'NoEX', 'NoFree']",,,
mog,Enhanced Moogle March (C),4,4,0,"['Group', 'Ranged', 'Water', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
mog,Call: El Niño (C),1,1,0,"['Group', 'Ranged', 'Water', 'FollowUp']",,,
ceodore,BRV Attack+,0,0,0,"['Group', 'Melee', 'Holy', 'Heals']",,,
ceodore,BRV Attack++,0,0,0,"['Group', 'Melee', 'Holy', 'Heals']",,,
ceodore,BRV Attack+ (Awaken),1,0,0,"['Group', 'Melee', 'Holy']",,,
ceodore,BRV Attack++ (Awaken),1,0,0,"['Group', 'Melee', 'Holy']",,,
ceodore,BRV Attack+++ (Awaken),5,0,10,"['Group', 'Melee', 'Holy']",,,
ceodore,HP Attack+,1,0,0,"['Melee', 'Holy']",,,
ceodore,HP Attack++,1,0,0,"['Melee', 'Holy']",,,
ceodore,HP Attack+ (Awaken),1,1,0,"['Melee', 'Holy']",,,
ceodore,HP Attack++ (Awaken),1,1,0,"['Melee', 'Holy']",,,
ceodore,HP Attack+++ (Awaken),4,4,10,"['Melee', 'Holy']",,,
ceodore,Saint's Blast,3,1,20,"['Group', 'Ranged', 'Holy']",,,
ceodore,Saint's Blast (Awaken),4,1,20,"['Group', 'Ranged', 'Holy']",,,
ceodore,Awaken,0,0,0,"['Heals', 'Instant']",,,
ceodore,Ceodore Awaken Release Self-harm,1,0,0,"['Instant', 'FollowUp']",,,
ceodore,HP Heal Advance All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
ceodore,Vibra Plus,5,5,10,"['Group', 'Melee', 'Holy']",,,
ceodore,Vibra Plus+,7,7,10,"['Group', 'Melee', 'Holy']",,,
ceodore,Divine Heal,4,4,15,"['Group', 'Ranged', 'Holy', 'Heals', 'NoFree']",,,
ceodore,Cerulean Dive,2,2,400,"['Group', 'Ranged', 'Holy']",,,
ceodore,Enhanced Luminous Blast (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
ceodore,Enhanced Saint's Blast (C),1,1,0,"['Ranged', 'Holy', 'NoEX', 'NoFree']",,,
ceodore,Enhanced Divine Heal (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
guy,BRV Attack+,0,0,0,"['Melee', 'Earth']",,,
guy,BRV Attack++,0,0,0,"['Melee', 'Earth', 'Heals']",,,
guy,HP Attack+,1,0,0,"['Melee', 'Earth']",,,
guy,HP Attack++,1,0,0,"['Melee', 'Earth', 'Heals']",,,
guy,Earth Smash,4,1,20,"['Group', 'Melee', 'Earth', 'Heals']",,,
guy,War Cry,3,3,20,"['Group', 'Melee', 'Earth', 'Heals']",,,
guy,Weak Damage Up All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
guy,Gaia Rumble,5,5,10,"['Group', 'Melee', 'Earth']",,,
guy,Gaia Swing,5,5,15,"['Group', 'Melee', 'Earth']",,,
guy,Enhanced Earth Smash (C),1,0,0,"['Group', 'Melee', 'Earth', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
guy,Enhanced Gaia Swing (C),3,3,0,"['Group', 'Melee', 'Earth', 'Instant', 'NoEX', 'NoFree']",,,
xande,BRV Attack+,0,0,0,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,BRV Attack++,0,0,0,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,HP Attack+,1,0,0,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,HP Attack++,1,0,0,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,Libra Combo,3,2,20,"['Group', 'Magic', 'Fire', 'Dark']",,,
xande,Quake,2,1,20,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,Quaga,4,2,20,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,Weak Damage Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
xande,Meteor,5,5,10,"['Group', 'Magic', 'Earth', 'Dark']",,,
xande,Destruction – Quaga,5,3,15,"['Group', 'Magic', 'Earth', 'Dark', 'NoFree']",,,
xande,Enhanced Libra Combo (C),1,1,0,"['Group', 'Magic', 'Fire', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
xande,Enhanced Destruction – Quaga (C),3,1,0,"['Group', 'Magic', 'Earth', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
rude,BRV Attack++,0,0,0,['Melee'],,,
rude,BRV Attack+,0,0,0,['Melee'],,,
rude,HP Attack++,1,0,0,['Melee'],,,
rude,HP Attack+,1,0,0,['Melee'],,,
rude,Crush Hammer,3,3,20,"['Group', 'Melee', 'Heals']",,,
rude,Materia Tactics,4,0,20,"['Melee', 'Heals']",,,
rude,Resist Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
rude,Grand Spark,5,1,10,"['Group', 'Melee', 'Heals']",,,
rude,Combination Arts,4,4,15,"['Group', 'Melee', 'Heals', 'NoFree']",,,
rude,Enhanced Crush Hammer (C),1,1,0,"['Group', 'Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
rude,Enhanced Combination Arts (C),1,1,0,"['Group', 'Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
reno,BRV Attack+,0,0,0,"['Melee', 'Thunder']",,,
reno,BRV Attack++,0,0,0,"['Melee', 'Thunder']",,,
reno,HP Attack+,1,0,0,"['Melee', 'Thunder']",,,
reno,HP Attack++,1,0,0,"['Melee', 'Thunder']",,,
reno,Electroprod,3,1,20,"['Group', 'Melee', 'Thunder']",,,
reno,Electric Dance,4,0,20,"['Melee', 'Thunder']",,,
reno,Debuff Act Longer Crush,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
reno,EM Triple Shot,3,3,10,"['Group', 'Melee', 'Thunder']",,,
reno,Pyramid,4,4,15,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
reno,Galvanic Chain,3,3,250,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
reno,Enhanced Electroprod (C),1,1,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
reno,Enhanced Pyramid (C),1,1,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
gladio,BRV Attack+,0,0,0,['Melee'],,,
gladio,BRV Attack++,0,0,0,['Melee'],,,
gladio,HP Attack+,1,0,0,['Melee'],,,
gladio,HP Attack++,1,0,0,['Melee'],,,
gladio,Tempest,4,4,20,"['Group', 'Melee']",,,
gladio,Dawnhammer,4,0,20,"['Group', 'Melee']",,,
gladio,HP Heal & Boost All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
gladio,Maelstrom,5,5,10,['Melee'],,,
gladio,Impulse,5,5,15,"['Group', 'Melee', 'NoFree']",,,
gladio,Counter,2,2,10,"['Melee', 'Counters']",,,
gladio,Enhanced Tempest (C),1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
gladio,Enhanced Impulse (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
kurasame,BRV Attack+,0,0,0,"['Melee', 'Ice']",,,
kurasame,BRV Attack++,0,0,0,"['Melee', 'Ice']",,,
kurasame,HP Attack+,1,0,0,"['Melee', 'Ice']",,,
kurasame,HP Attack++,1,0,0,"['Melee', 'Ice']",,,
kurasame,Ice Blade Renzan,4,0,20,"['Melee', 'Ice']",,,
kurasame,Multi Blizzaga MIS-II,3,3,20,"['Group', 'Melee', 'Ice']",,,
kurasame,BRV Up Blizzard Slash,1,0,0,"['Melee', 'Ice', 'Instant', 'NoSummon', 'NoEX']",,,
kurasame,Ice Pillar,4,0,10,"['Melee', 'Ice', 'FollowUp']",,,
kurasame,Absolute Zero,5,5,15,"['Group', 'Melee', 'Ice', 'NoFree']",,,
kurasame,Biocessation Magic – Freeze,2,2,350,"['Group', 'Melee']",,,
kurasame,Dead End,4,4,260,"['Group', 'Melee', 'Ice', 'NoFree']",,,
kurasame,Enhanced Ice Blade Renzan (C),1,0,0,"['Melee', 'Ice', 'Instant', 'NoEX', 'NoFree']",,,
kurasame,Enhanced Absolute Zero (C),1,1,0,"['Group', 'Melee', 'Ice', 'Instant', 'NoEX', 'NoFree']",,,
strago,BRV Attack+,0,0,0,['Magic'],,,
strago,BRV Attack++,0,0,0,['Magic'],,,
strago,HP Attack+,1,0,0,['Magic'],,,
strago,HP Attack++,1,0,0,['Magic'],,,
strago,Dualcast,1,0,10,['Magic'],,,
strago,Dualcast Follow Up,1,0,0,"['Magic', 'FollowUp']",,,
strago,Quasar,2,2,20,"['Group', 'Magic', 'IgnoreDEF']",,,
strago,Quasar Follow Up,2,2,20,"['Group', 'Magic', 'IgnoreDEF', 'FollowUp']",,,
strago,BRV 2 Death,2,2,20,"['Group', 'Magic']",,,
strago,BRV 2 Death Follow Up,2,2,20,"['Group', 'Magic', 'FollowUp']",,,
strago,Set Soul of Thamasa Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
strago,Sabre Soul,4,4,10,"['Group', 'Magic']",,,
strago,Sabre Soul Follow Up,4,4,10,"['Group', 'Magic', 'FollowUp']",,,
strago,Grand Delta,2,2,15,"['Group', 'Magic', 'NoFree']",,,
strago,Grand Delta Follow Up,2,2,15,"['Group', 'Magic', 'FollowUp']",,,
strago,"Burning 1,000 Needles",3,3,250,"['Group', 'Magic', 'NoFree']",,,
strago,Enhanced BRV 2 Death (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
strago,Enhanced Grand Delta (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
edward,BRV Attack++,0,0,0,['Magic'],,,
edward,BRV Attack+,0,0,0,['Magic'],,,
edward,HP Attack++,1,0,0,['Magic'],,,
edward,HP Attack+,1,0,0,['Magic'],,,
edward,HP Attack (Hide),3,1,20,['Magic'],,,
edward,Bardsong,3,3,20,"['Group', 'Magic']",,,
edward,Hide,0,0,0,['Instant'],,,
edward,Return,3,3,20,"['Magic', 'Free']",,,
edward,BRV Heal All Buff Longer,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
edward,Mystic Waltz,4,4,10,"['Group', 'Magic']",,,
edward,Lullaby,5,5,15,"['Group', 'Magic', 'NoFree']",,,
edward,Woke from sleep.,0,0,0,['FollowUp'],,,
edward,Enhanced Bardsong (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
edward,Enhanced Lullaby (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
ardyn,BRV Attack+,0,0,0,['Melee'],,,
ardyn,BRV Attack++,0,0,0,['Melee'],,,
ardyn,HP Attack+,1,0,0,['Melee'],,,
ardyn,HP Attack++,1,0,0,['Melee'],,,
ardyn,Warp-Strike,3,0,20,['Melee'],,,
ardyn,Additional attack from Spectral Charge,2,0,65,"['Melee', 'Instant', 'FollowUp']",,,
ardyn,Aura of Darkness,2,2,20,"['Group', 'Melee']",,,
ardyn,Break Reset Slash,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
ardyn,Rising Phantom++,4,4,10,"['Group', 'Melee']",,,
ardyn,Rising Phantom+,3,3,10,"['Group', 'Melee']",,,
ardyn,Rising Phantom,2,2,10,"['Group', 'Melee']",,,
ardyn,Dark Tornado,4,4,15,"['Group', 'Melee', 'NoFree']",,,
ardyn,Royal Retribution,2,2,350,"['Group', 'Melee']",,,
ardyn,Revenant Roar,3,3,250,"['Group', 'Melee', 'NoFree']",,,
ardyn,Enhanced Warp-Strike (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
ardyn,Enhanced Dark Tornado (C),2,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
nine,Jump,0,0,0,"['Group', 'Ranged']",,,
nine,Jump+,0,0,0,"['Group', 'Ranged']",,,
nine,High Jump,1,1,0,"['Group', 'Ranged']",,,
nine,High Jump+,1,1,0,"['Group', 'Ranged']",,,
nine,Primal Roar,3,3,20,"['Group', 'Ranged']",,,
nine,Whirling Lance,2,1,20,"['Group', 'Ranged', 'Heals']",,,
nine,Whirling Lance+,3,1,20,"['Group', 'Ranged', 'Heals']",,,
nine,Boost Up Thrust,1,1,0,"['Group', 'Ranged', 'Instant', 'NoSummon', 'NoEX']",,,
nine,Laser Lance,4,4,10,"['Group', 'Ranged', 'Heals']",,,
nine,White Knight,0,0,0,"['Instant', 'NoFree']",,,
nine,Enhanced Primal Roar (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
nine,Enhanced White Knight (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
gabranth,BRV Attack+,0,0,0,['Melee'],,,
gabranth,BRV Attack++,0,0,0,['Melee'],,,
gabranth,HP Attack+,1,0,0,['Melee'],,,
gabranth,HP Attack++,1,0,0,['Melee'],,,
gabranth,Circle of Judgment,4,0,20,"['Group', 'Melee']",,,
gabranth,Enfeeblement from Judge Magister,0,0,0,"['Instant', 'Counters']",,,
gabranth,Guilt,3,3,20,['Melee'],,,
gabranth,Protect All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
gabranth,Quickening,4,1,10,"['Group', 'Melee']",,,
gabranth,Innocence,4,4,15,"['Group', 'Melee', 'NoFree']",,,
gabranth,Innocence+,5,5,15,"['Group', 'Melee', 'NoFree']",,,
gabranth,Onslaught,2,0,600,['Melee'],,,
gabranth,Aspiration,3,3,250,"['Group', 'Melee', 'NoFree']",,,
gabranth,Enhanced Circle of Judgment (C),1,0,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
gabranth,Enhanced Innocence (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
desch,BRV Attack+,0,0,0,"['Melee', 'Thunder']",,,
desch,BRV Attack++,0,0,0,"['Melee', 'Thunder']",,,
desch,HP Attack+,1,0,0,"['Melee', 'Thunder']",,,
desch,HP Attack++,1,0,0,"['Melee', 'Thunder']",,,
desch,Blitz Shear,3,3,20,"['Group', 'Magic', 'Thunder', 'Heals']",,,
desch,Plasma Stroke,3,1,20,"['Group', 'Melee', 'Thunder', 'Heals']",,,
desch,HP Heal Advance All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
desch,Ancient Thunderclap,4,4,10,"['Group', 'Melee', 'Thunder']",,,
desch,Electric Floor,5,5,15,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
desch,Debuff from Electric Area,0,0,0,['Traps'],,,
desch,Electric Order,3,1,200,"['Group', 'Melee', 'Thunder', 'NoFree']",,,
desch,Enhanced Blitz Shear (C),1,1,0,"['Group', 'Magic', 'Thunder', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
desch,Enhanced Electric Floor (C),2,0,0,"['Group', 'Melee', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
amidatelion,BRV Attack+,0,0,0,[],,,
amidatelion,BRV Attack++,0,0,0,[],,,
amidatelion,HP Attack+,1,0,0,['Magic'],,,
amidatelion,HP Attack++,1,0,0,['Magic'],,,
amidatelion,Comet,3,1,20,['Magic'],,,
amidatelion,Megaflare,3,3,20,"['Group', 'Magic']",,,
amidatelion,Ability Recovery BRV Regen All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
amidatelion,Yukish Ultima,4,4,10,"['Group', 'Magic']",,,
amidatelion,Crystal Idol,5,5,15,"['Group', 'Magic', 'NoFree']",,,
amidatelion,Enhanced Comet (C),1,1,0,"['Magic', 'Instant', 'NoEX', 'NoFree']",,,
amidatelion,Enhanced Crystal Idol (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
trey,BRV Attack+,0,0,0,['Ranged'],,,
trey,HP Attack (Charge 1),1,0,0,['Ranged'],,,
trey,HP Attack+,1,0,0,['Ranged'],,,
trey,HP Attack+ (Charge 1),1,0,0,['Ranged'],,,
trey,HP Attack+ (Charge 2),1,0,0,['Ranged'],,,
trey,Raining Arrows,1,1,20,"['Group', 'Ranged']",,,
trey,Raining Arrows (Charge 1),1,1,20,"['Group', 'Ranged']",,,
trey,Raining Arrows (Charge 2),2,2,20,"['Group', 'Ranged']",,,
trey,Arrow Shower,1,1,20,"['Group', 'Ranged', 'FollowUp']",,,
trey,Dynamite Arrow,1,0,20,['Ranged'],,,
trey,Dynamite Arrow (Charge 1),1,0,20,['Ranged'],,,
trey,Dynamite Arrow (Charge 2),2,1,20,['Ranged'],,,
trey,Dynamite,1,0,20,"['Ranged', 'Traps']",,,
trey,Ability Recovery Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
trey,Grand Delta,3,3,10,"['Group', 'Ranged']",,,
trey,Firewall,2,0,10,"['Ranged', 'Instant', 'Traps', 'NoFree']",,,
trey,Enhanced Dynamite Arrow (C),1,1,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
trey,Enhanced Firewall (C),3,1,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
ealdnarche,BRV Attack+,0,0,0,['Ranged'],,,
ealdnarche,BRV Attack++,0,0,0,['Ranged'],,,
ealdnarche,HP Attack+,1,0,0,['Ranged'],,,
ealdnarche,HP Attack++,1,0,0,['Ranged'],,,
ealdnarche,Phase Shift,3,3,20,"['Group', 'Ranged', 'Heals', 'Instant', 'Free']",,,
ealdnarche,Stellar Burst,3,3,20,"['Group', 'Ranged']",,,
ealdnarche,Cancel Exoplates,0,0,0,"['Heals', 'Instant', 'Counters']",,,
ealdnarche,Uranos Cascade,3,3,20,['Ranged'],,,
ealdnarche,Omega Javelin,3,3,20,['Ranged'],,,
ealdnarche,Debuff Act Longer Throw,1,1,0,"['Group', 'Ranged', 'Instant', 'NoSummon', 'NoEX']",,,
ealdnarche,Vortex,4,4,10,"['Group', 'Ranged']",,,
ealdnarche,Vortex+,4,4,10,"['Group', 'Ranged']",,,
ealdnarche,Exceed Lance+,5,5,15,"['Group', 'Ranged', 'NoFree']",,,
ealdnarche,Exceed Lance,4,4,15,"['Group', 'Ranged', 'NoFree']",,,
ealdnarche,Divine Might,2,2,400,"['Group', 'Ranged']",,,
ealdnarche,Enhanced Omega Javelin (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
ealdnarche,Enhanced Omega Javelin (C) Follow Up,1,1,0,"['Ranged', 'Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
ealdnarche,Enhanced Exceed Lance+ (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
cloudofdarkness,Toying Appendages,0,0,0,['Magic'],,,
cloudofdarkness,Uncanny Beam,2,1,0,['Magic'],,,
cloudofdarkness,Insulating Appendages,4,0,20,"['Group', 'Magic']",,,
cloudofdarkness,Counter,1,0,0,"['Magic', 'Instant', 'Counters']",,,
cloudofdarkness,Wide-Angle Particle Beam,2,2,20,"['Group', 'Magic']",,,
cloudofdarkness,Zero-Form Particle Beam,6,1,20,"['Magic', 'Free']",,,
cloudofdarkness,Break Reset Burst,1,0,0,"['Magic', 'Instant', 'NoSummon', 'NoEX']",,,
cloudofdarkness,Anti-Air Particle Beam,7,0,10,['Magic'],,,
cloudofdarkness,High-Speed Particle Beam,5,5,15,"['Group', 'Magic', 'NoFree']",,,
cloudofdarkness,Ultra Particle Beam,2,2,400,"['Group', 'Magic']",,,
cloudofdarkness,Additional attack from Ultra Particle Beam,1,1,0,"['Group', 'Magic', 'FollowUp']",,,
cloudofdarkness,Void-Form Particle Beam,4,4,260,"['Group', 'Magic', 'NoFree']",,,
cloudofdarkness,Enhanced Wide Angle Particle Beam (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
cloudofdarkness,Enhanced High-Speed Particle Beam (C),3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
keiss,BRV Attack+,0,0,0,['Ranged'],,,
keiss,Selkie Chase (BRV),0,0,0,[],,,
keiss,BRV Attack++,0,0,0,['Ranged'],,,
keiss,Selkie Chase+ (BRV),0,0,0,[],,,
keiss,Selkie Chase++ (BRV),0,0,0,[],,,
keiss,HP Attack+,1,0,0,['Ranged'],,,
keiss,Selkie Chase (HP),1,0,0,['Ranged'],,,
keiss,HP Attack++,1,0,0,['Ranged'],,,
keiss,Selkie Chase+ (HP),1,0,0,['Ranged'],,,
keiss,HP Attack+ (Aerial Drive),1,0,0,['Ranged'],,,
keiss,Selkie Chase++ (HP),1,0,0,['Ranged'],,,
keiss,Selkie Throw,3,1,20,['Ranged'],,,
keiss,Hero Support,2,0,20,['Ranged'],,,
keiss,Hero Support Cast,0,0,20,"['Instant', 'FollowUp']",,,
keiss,Hero Support Recovery Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
keiss,Sky High,4,4,10,"['Group', 'Ranged']",,,
keiss,Aerial Drive,4,1,15,"['Ranged', 'NoFree']",,,
keiss,Enhanced Hero Support (C),1,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
keiss,Enhanced Smash Support Cast (C),0,0,0,"['Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
arciela,BRV Attack+ (Ascension),0,0,0,['Magic'],,,
arciela,BRV Attack+ (Descension),0,0,0,"['Group', 'Magic']",,,
arciela,Harmonic Displacement,3,0,0,['Magic'],,,
arciela,Darkest Hour,3,1,0,['Magic'],,,
arciela,Ascension & Expunge Magic,0,0,20,[],,,
arciela,Expunge Magic,2,2,20,"['Group', 'Magic', 'Heals', 'FollowUp']",,,
arciela,Descension & Sight Unseen,0,0,20,[],,,
arciela,Sight Unseen,2,1,20,"['Group', 'Magic', 'FollowUp']",,,
arciela,Ability Recovery Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
arciela,Naakual's Vengeance,4,4,10,"['Group', 'Magic', 'Heals']",,,
arciela,Unceasing Dread,4,4,15,"['Group', 'Magic', 'NoFree']",,,
arciela,Enhanced Descension & Sight Unseen (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
arciela,Enhanced Sight Unseen (C),1,1,0,"['Group', 'Magic', 'Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
arciela,Enhanced Unceasing Dread (C),1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
jack,BRV Attack+,0,0,0,['Melee'],,,
jack,BRV Attack++,0,0,0,['Melee'],,,
jack,BRV Attack+++,0,0,0,['Melee'],,,
jack,HP Attack+,1,0,0,['Melee'],,,
jack,HP Attack++,1,0,0,['Melee'],,,
jack,HP Attack+++,1,0,0,['Melee'],,,
jack,Ninja Slice,3,0,20,['Melee'],,,
jack,Lightning Flash,2,2,20,"['Group', 'Melee']",,,
jack,Critical Power Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
jack,Transience,5,5,10,"['Group', 'Melee']",,,
jack,Deliverance,2,1,40,"['Melee', 'Instant', 'FollowUp']",,,
jack,Piercing Gleam,4,4,15,"['Melee', 'NoFree']",,,
jack,Enhanced Ninja Slice (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
jack,Enhanced Piercing Gleam (C),2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
caius,BRV Attack+,0,0,0,['Melee'],,,
caius,BRV Attack++,0,0,0,['Melee'],,,
caius,HP Attack+,1,0,0,['Melee'],,,
caius,HP Attack++,1,0,0,['Melee'],,,
caius,Pulsar Burst+,3,1,20,['Melee'],,,
caius,Pulsar Burst,3,0,20,['Melee'],,,
caius,HP Recovery from Heart of Chaos,0,0,0,"['Heals', 'Instant', 'Counters']",,,
caius,Eye of Bahamut+,2,2,20,['Melee'],,,
caius,Eye of Bahamut,2,2,20,['Melee'],,,
caius,Set Doom Crush,1,0,0,"['Melee', 'Instant', 'NoSummon', 'NoEX']",,,
caius,Inferno,5,5,10,"['Group', 'Melee', 'KnockBack']",,,
caius,Inferno+,5,5,10,"['Group', 'Melee', 'KnockBack']",,,
caius,Giga-Graviton,7,7,7,"['Group', 'Melee', 'NoFree']",,,
caius,Incarnate Summoning,2,2,350,"['Group', 'Melee']",,,
caius,Enhanced Eye of Bahamut (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
caius,Enhanced Giga-Graviton (C),3,3,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
exdeath,BRV Attack+,0,0,0,['Magic'],,,
exdeath,BRV Attack++,0,0,0,['Magic'],,,
exdeath,HP Attack+,1,0,0,['Magic'],,,
exdeath,HP Attack++,1,0,0,['Magic'],,,
exdeath,Black Hole,2,1,20,['Magic'],3,1,
exdeath,Almagest,3,3,20,"['Group', 'Magic']",,,
exdeath,Attack Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
exdeath,Grand Cross,2,1,10,"['Group', 'Magic']",3,3,
exdeath,BRV damage from Power of the Void,0,0,0,"['Instant', 'Traps']",,,
